id,content,main post,label
hamba.yangdiatas,Baru maren gua nanya min ni barang wkwk,no,baca
naufaldiefary_,WTF foto mantan 😂😂,no,baca
irsaladtya.29,Stock banyak min ? @vanderism_com,no,jawab
rifqifaizala,Jangan bawa bawa mantan please ahaha,no,baca
allano_lintang,Dibawah kasur juga bisa...,no,abaikan
tino_steinarr,Brarti harganya brp itu?,no,jawab
praditamaap,Mantap ini buat kamuflase @iqu102,no,abaikan
vinthegreat25,Foto mantan what the hell😂 @ruffyvrryal,no,abaikan
vanderism_com,@tino_steinarr sesuai deskripsi brother Tino,no,x
wawanclan,Kalo di bawa ke bandara ke cek isi dalem nya ga,no,jawab
vanderism_com,@wawanclan belum pernah dicoba .. tapi setau saya .. tetep tembus Xray apapun bentuknya .. terlepas dari brangkas,no,x
masmbass_,"Min, knuckle knife nya itu masih ready barangnya gak? @vanderism_com",no,jawab
ridwanrpang,Min mini light saber masih adakah ???,no,jawab
vanderism_com,@ridwanrpang masih broo heheh,no,x
ifathurrasyid,"Min, balisong type Z masih ada gak?",no,jawab
rickydanielg,uda di line kok ga di bales ya? @vanderism_com,no,jawab
nelsonnathan345,Kok ngak di jawab sih line nya @vanderism_com,no,jawab
haidaryqat,Bang magnetic polar pen nya masih kah ?,no,jawab
bektisetiyoko,Kalau pesan barang ini gimana caranya gan.....? @vanderism_com,no,jawab
aaanfasa.a,bang swkarang kok slow respon ? @vanderism_com,no,jawab
m_aldiia,@alexonder_bregest,no,abaikan
tumblr.lolol,Foto mantan :'),no,baca
mufty_ar,@rinaldigstfn,no,abaikan
faariz_ad,"Kak, kok pesenan yg buku itu blum sampai?",no,jawab
vanderism_com,@ifathurrasyid ready yang black bro balisong type z-nya. Bisa order langsung ke LINE @vanderism ya bro ^^ atau WA 0818111373,no,x
vanderism_com,"@rickydanielg @nelsonnathan345 Halo bro Ricky, bro Nelson chatnya pasti akan dibalas kok bro. Mohon maaf karena chat yang masuk banyak jadi kita balasnya dari chat yang bawah bro",no,x
vanderism_com,"@haidaryqat masih ada broo, bisa order langsung ke LINE @vanderism ya bro ^^ atau WA 0818111373",no,x
vanderism_com,@bektisetiyoko bisa order langsung ke LINE @vanderism ya bro ^^ atau WA 0818111373,no,x
vanderism_com,"@aaanfasa Mohon maaf ya bro atas ketidaknyamanannya, chat yang masuk banyak banget bro per harinya jadi kita balesin chat dari yang paling bawah dulu broo",no,x
vanderism_com,@faariz_ad boleh ditanyakan ke admin bersangkutan ya bro Faariz ^^,no,x
bektisetiyoko,Kalau lewat wA jadi 99 rbu pa nggak kak @vanderism_com,no,jawab
vanderism_com,@bektisetiyoko enga hehehhe .. via website only,no,x
rayhan_r129,Knuckle nya ada ga? @vanderism_com,no,jawab
rama_clasher,@vanderism_com wa dong min 089502071911,no,jawab
dionmustapa,Brapa?,no,jawab
dionmustapa,Mau mas,no,baca
ahnaf_denta01,@afsdewii_,no,abaikan
rofiqmuzie,Ready ga om? @vanderism_com,no,jawab
iqbalfikri7,om berapa harganya????,no,jawab
hsnwryudha_,@0__zidane__0,no,abaikan
hsnwryudha_,@0__zidane__0,no,abaikan
dr.milkyway,Mo dong,no,baca
rajib_671,Njir foto mantan,no,baca
yudha_triansya,Cara ngisi voucher nya gimana?  @vanderism_com,no,jawab
dionmustapa,Masih ada mas? @vanderism_com,no,jawab
seftyrahayu_putri,Mau pesan,no,baca
muh_yusuf_,jahat banget nyimpen foto mantan ;(,no,baca
meysaa05_,"njirrr, foto mantan disimpen! :"")",no,baca
rahdyn_putra,Mau tanya min Kalau Mau beli Pembayaran Via apa dan dikirimnya .,no,jawab
rahdyn_putra,@vanderism_com,no,abaikan
cashmerecolonel47519,njirr rek foto mantan,no,baca
diiinnooo_,Harga brp gan,no,jawab
hammaz_401_5555,Bang ada no telp gak,no,jawab
zharfan_3,@ryanigg,no,abaikan
vanderism_com,"Buku Rahasia Pertama di Indonesia➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Secret Hidden BookSafeKotak ini memiliki bentuk unik yaitu seperti buku BacaanBisa disimpan:1. Uang2. Alat darurat3. Benda berharga4. Foto mantanDengan bentuk buku ini, maka tidak akan ada orang menduga bahwa buku ini adalah sebuah kotak penyimpanan barang➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ Spec:- 2pcs Safety Lock- Bahan : Full Stainless Steel- Ukuran: 24 x 15.5 x 55mmHarga Normal: 119.000Harga Voucher Website: 99.000CODE VOUCHER: BOOKSAFE77 ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ For Further Information Dont Hesitate To Contact Us:🚀 LINE: @vanderism (pakai @)🚀 Whatsapp: 0818111373🚀 Official Website: www.vanderism.com🚀 Testimonials : @vanderismtestimonialsFor Business Enquiries Email usvanderism@yahoo.co.idReal Man Real Toys 🚀 .....#karambit #brangkas #booksafe #buku #petualangan #indovidgram #senjata #airsoft #demo #dagelan #indovidgram #adventure #indovidgram #hiking #jagadiri #polisi #mantoys #tacticool #tactical #EDC #vanderism #senjatatajam #multicam #pedang #perlindungan",yes,x
alibasyahrachmad,Foto mantan 😂,no,baca
arian.syah.p,Bisa nyimpen kenangan sama mantan juga ga min ? @vanderism_com,no,jawab
naufalhasbi,"Ternyata si maling followers @vanderism_com, hmmm...",no,baca
irfannbhai,Yaah cuma ini gan yg baru yg lain ga ada? @vanderism_com,no,jawab
suryahandik4,Foto mantan bah,no,baca
viryadl,Bisa custom cover gk?,no,jawab
detatrisnata,Cb klo covernya bisa dicustom......,no,baca
vanderism_com,@viryadl @detatrisnata palingan buat sendiri bro 😅,no,x
wiryawanabdn,Ada kunci serep kan min,no,jawab
ginandjar_09,@vvdrella,no,abaikan
amirabasyaib,Mau ini @novrinasnur,no,abaikan
mashirorn_,@hakimr21 @alvinasmawi @miazmiii cocok nggo nyimpen 😂,no,abaikan
ryanc.s,"Kok salfok sama Pisaunya 😂, btw pisau apaan tuh min ? @vanderism_com",no,jawab
kantajaya,@dwimarini17,no,abaikan
alpiangoldluck,Sikat @mhmmadalgazali @an.mhmmd,no,abaikan
edwinemo,Udah gak jadi rahasia lagi dong min,no,abaikan
hamamnm96,Pgn beli tp gatau mau ngumpetin apa,no,baca
pancaxkhrlxkhwn,Berat nya brp min?,no,jawab
raykaia,Keren...,no,baca
exceldien,@raden_nabilla,no,abaikan
andrea_ssu,@attrlfwd,no,abaikan
akbarlaksmana,Mau meseny nya gmn sih caranya @vanderism_com,no,jawab
wikyiwahyudi,"Jujur""an kalo yg pertama sih kaga juga abisnya udh sejak lama di A*E ada",no,baca
ahmdnau007,Gan klo mau beli ada di online shop mna? @vanderism_com,no,jawab
vanderism_com,@ahmdnau007 www.vanderism.com,no,x
ahmdnau007,Bisa kirim ke Depok? @vanderism_com,no,jawab
dandysatria_,Foto mantan aman gak nih bang ditaro disini ? Takutnya ketahuan ama pacar barunya :v,no,jawab
tino_steinarr,Ahh gila racunnya mantap banget... kapan lg ada yg baru nih wkwkwk,no,baca
celreynaldo,@warren_evander15 @timothyharlan  hayu beli jadiken kotak pensil wkwkwkwa,no,abaikan
dimas_swamandala,Kreatif ya,no,baca
gokil_abiz13,Lah kalo bisa nyimpen foto mantan yang ada malah kebakar sendiri fotonya😂😂😂,no,baca
faariz_ad,Saya mesen donk min,no,baca
vanderism_com,@faariz_ad siaaapp,no,x
vanderism_com,@gokil_abiz13 😄 wakaka,no,x
andifernandi,"Admind kocak, ya kali foto mantan di simpen situ, cocoknya di bakar pake HIGH VOLTAGE BLUE LASER 50.000MW dri jarak jauh😂😂",no,baca
kevinandrian8381,Gen halilintar,no,abaikan
rakhasatyabirawa,aku mau,no,baca
maurice1501,@alexamli,no,abaikan
raka_rpztr,"Widih bisa buat bawa hp diem"" kesekolah dong :v @vanderism_com",no,baca
vanderism_com,@andifernandi sadessttt wkwkwk,no,x
vanderism_com,@rakhasatyabirawa bisa order langsung ke LINE @vanderism ya bro ^^ atau WA 0818111373,no,x
muhrozinmm,Saya mau membuat tapi tidak tau caranya bisa kasih tau gak ya,no,jawab
muhrozinmm,Di jogja ada tokonya gak ya?,no,jawab
bhakti_banda,@muhammadedgy ed tukokno,no,abaikan
muhammadrolland313,@ulul.iur gae nyimpen hp pas enk razia :v,no,abaikan
kevin_riady,Ane fokus ke dirty level sex,no,abaikan
muhammadedgy,Arep kok gawe simpen foto mantan ye? @bhakti_banda,no,abaikan
ulul.iur,@agnarbr @anggarad_23 @taufiq_mahendra @reez.ka @via.ndra @bangsa_petrik @edopermadana_04,no,abaikan
beloved_muslimah,Bagus,no,baca
vanderism_com,@kevin_riady dirty little secret broo 😂 bukan level sex wkwkw,no,x
kevin_riady,Kirain  min 😅,no,baca
dajun_28,Gan paket saya blm sampe saya trf jumat,no,jawab
iqbalfikri7,gw b,no,baca
iqbalfikri7,gw pengen beli,no,baca
iqbalfikri7,harga nya berapa?,no,jawab
hnifmchfudz,"gan itu luarnya bahanya apa metal juga atau kulit?,kalo diketok. bunyi nggak?",no,jawab
riqki_23,Belii bar....😂 @barraaji14,no,abaikan
barraaji14,Simpen apa dudul wkwk @riqki_23,no,abaikan
tegar_mandiri_,Min..,no,abaikan
ddisyarraluam,Kuat?,no,jawab
chandrakusnadi86,Buat nyimpen hp di asrama bor,no,baca
kamupiuk3,Brp itu om? Say mau beli,no,jawab
ramaagng_,Bwt simpen kertas contekan coy @mhmdfrz_ @primanurfauzi_,no,abaikan
diiinnooo_,Harga nya brp gan,no,jawab
fauziahlintangnur,Harganya brp?,no,jawab
vanderism_com,QTRZ Karambit = B.A. Baracas Karambit➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ Karambit terfavorit untuk para AirsofterSecondary Gun Karambit dengan desain yang terinspirasi dari Hawkbill menjadikan Baracas Karambit ini terlihat lebih garang➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ Spec:- Ada penjepit untuk ditaruh di pinggang- Panjang saat dibuka : 19cm- Panjang saat dilipat : 14cm- Bahan : Titanium Carbon + CPM-154Other website price : $108Vanderism price : 109.000BONUS V Gold Waterproof Sticker ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ For Furher Information Dont Hesitate To Contact Us:🚀 LINE: @vanderism (pakai @)🚀 Whatsapp: 0818111373🚀 Official Website: www.vanderism.com🚀 Testimonials : @vanderismtestimonialsFor Business Enquiries Email usvanderism@yahoo.co.idReal Man Real Toys 🚀 .....#karambit #mantis #baracas #qtrz #petualangan #indovidgram #senjata #airsoft #demo #dagelan #indovidgram #adventure #indovidgram #hiking #jagadiri #polisi #mantoys #tacticool #tactical #EDC #vanderism #senjatatajam #multicam #pedang #perlindungan,yes,x
abogoboga_radit.e.a.s,Order,no,abaikan
mahisha.p,Buat nyunat kayi' kayi' yg belom sunat nggak alot lagi ya kalo pake ini 😂,no,abaikan
redybullying,Om @vanderism_com udah tau lelangan JP production di Facebook. Buat seperti itu pst keren.,no,jawab
anzay.222,@vanderism_com  pemenang quiznya mana?,no,jawab
fchrnrchmn,Sama karambit yang kemarin tajaman mana min?,no,jawab
vanderism_com,@anzay.22 sudah dijawab 3 hari yang lalu broo di Instagram Story Vanderism hehhee,no,x
vanderism_com,@redybullying coba saya lihat bro,no,x
anzay.222,@vanderism_com  oalah aku gak liat 😂😂,no,baca
redybullying,@vanderism_com sudah lama itu saya pelanggan lama Dr 2015,no,baca
adjenfm,Buat potong rambut cocok nih,no,baca
fachry_mohammad,"Magnetik cube, modular pen, sama magnetik putty masih ada gan? @vanderism_com",no,jawab
ig_nya_anjay,Bang cara pesen gimana si,no,jawab
anandahilmi28,Min kalo mau mesen harus nunjukin ktp kah,no,jawab
dannylaymeno,Gmn cr pesan ??,no,jawab
apriantidian,"bantu jawab ya min, kalo mau pesen klik link yang ada di bio bro @luthfimovie @dannylaymeno gak perlu KTP bro @anandahilmi28 😆",no,abaikan
dannylaymeno,Oke @apriantidian😊,no,abaikan
dera_schiffer,Ini matanya 2 ato tengah aja bro? Bisa nyobek pacar mantan ga? @vanderism_com,no,jawab
fuady_syukur,"Baru tadi, mainin kerambit (diputar2 di jari). Tangan tertusuk, darahnya banyak",no,abaikan
wikyiwahyudi,"Min jokul senter polisi dong yg silaunya se anjing"" yg biasa di pake pas tawuran bola",no,jawab
mirzaafahreza,@haddi_set,no,abaikan
sir.bobby12,Nextnya gmna min. Yg giveaway karambit,no,jawab
hanselardison,@gabriansavier,no,abaikan
ad.desember,QTRZ BARACAS KARAMBIT,no,baca
juansebastian.t,Authentic indonesian double blade karambit,no,abaikan
frisca_fpmt,RED MANTIS KARAMBIT,no,abaikan
ivnprtm,Red mantis karambit,no,abaikan
obviousweirdo,Bang @vanderism_com please cek dm 😢😢😢,no,baca
alpianrizky46,QTRZ BARACAS KARAMBIT,no,abaikan
samuel_naufalexander_pieter18,Qtrz baracas karambit,no,abaikan
vanderism_com,@obviousweirdo maaf banget bro customer service Vanderism hanya di LINE: @vanderism (pakai @),no,x
vanderism_com,@wikyiwahyudi siapp juragan 🙌,no,x
adityarifkii,Min tokonya dimana ya? @vanderism_com,no,jawab
dionisius_hansen,Bagusan ini atau mantis karambit?@vanderism_com,no,jawab
dionisius_hansen,Bagusan ini atau mantis karambit?@vanderism_com,no,jawab
thrziexr,Min saya udah keracunan min... Diperpanjang atau didiskonin dong barangnya min... Tega bener 😭😭😭😭😭😭😭 @vanderism_com,no,jawab
lainofar,@yosephinenr,no,abaikan
sukamto.eddy099,@permadihubert,no,abaikan
praditamaap,Min saya sudah ngomong di line mohon responnya ya,no,jawab
dzulfikaradzakie,Min maaf respon line nya min,no,jawab
rifqifaizala,Min saya udah transfer respon dong line nya @vanderism_com,no,jawab
michaeleliawan,Red mantis karambit @vanderism_com,no,abaikan
darrenloa,Follow @garsuw009,no,abaikan
darrenloa,Follow @garsuw_009,no,abaikan
fikri_2907,Salah caption broo,no,baca
habibboy100,Berapa yg ini bg,no,jawab
vanderism_com,"@adityarifkii untuk saat ini kita hanya online aja bro, belum ada toko offlinenyaPengiriman dari Jakarta",no,x
vanderism_com,@habibboy100 sudah tertulis di caption broo :D,no,x
fernando.siap,Msh ada?,no,jawab
fernando.siap,Mau 1,no,baca
anontipografi.2499_,@ivancs08,no,abaikan
_notnothing,Saya pm wa nya ga dibales,no,jawab
zalfamakarim,Bgus ini ato mantis karambit bang,no,jawab
satrialaut88,Bisa pesen g ni??,no,jawab
go_grind420,Masih ada stock?,no,jawab
sadewo15,Min kok ngak di bales wa saya?,no,jawab
dimas_swamandala,Bro karambit nya bisa dilipet atau gak??? @vanderism_com,no,jawab
baaaper_gaming,Order bisa kok wa gak dibalea gimana sih nih,no,jawab
38602,Mesen dong 1,no,baca
patrick.kuswanto08,@mayrendraa_ds,no,abaikan
vanderism_com,"Machete Tertajam Versi Vanderism 2017Code Voucher Diskon Website: ""RAMBOIV2017""Potongan Harga 32.000 untuk 10 Pembeli pertama➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Rambo IV Machete Slyverster StalloneRambo IV Machete ini terkenal karena ketajamannya yang sadisKetajamannya mampu mencukur habis rambut tanpa usahaSelain ketajamannya, Rambo IV ini sangat cocok sekali bagi kalian yang para kolektor sejatiKarena Machete ini dihiasi dengan tanda tangan asli dari Slyverster StalloneDan Nomer Seri khusus berbeda-beda dengan Machete lain➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Spec:- Panjang total : 57cm- Panjang Pisau: 37cm (sangat tajam, mampu mencukur bulu)- Ketebalan: 0.62cm- Hardness: 57HRC Besi Tempa Asli- Berat: 1205gram➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Vanderism Price: 750.000 ---> 397.000Code Voucher Diskon Website: ""RAMBOIV2017""Potongan Harga 32.000 untuk 10 Pembeli pertamaBONUS V Gold Waterproof Sticker ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ For Furher Information Dont Hesitate To Contact Us:🚀 LINE: @vanderism (Pakai @)🚀 Whatsapp: 0818111373🚀 Official Website: www.vanderism.com🚀 Testimonials : @vanderismtestimonialsFor Business Enquiries Email usvanderism@yahoo.co.idReal Man Real Toys 🚀 .....#karambit #Rambo #petualangan #indovidgram #senjata #airsoft #demo #dagelan #rusuh #adventure #indovidgram #hiking #jagadiri #polisi #mantoys #tacticool #tactical #EDC #vanderism #senjatatajam #machete #pedang #perlindungan",yes,x
sevewman,Mantapp soul min,no,baca
davidlfrd,Mau order dong @vanderism_com,no,jawab
mar.farid,Berapa,no,jawab
panggilsaja.r,@langitsendu,no,abaikan
fahrin.m,"Racun emang nih, pengen :(",no,baca
ixxryanxxi,Tanpa tenaga,no,baca
vanderism_com,@pitcdc mau order via LINE atau website boss ? Kalau website ada promo potongan 32rb 😝,no,x
adhariyan,Makan ni racun @randyadhikamula,no,abaikan
m_mukti,wow,no,baca
fxcaesar,@yulianputra,no,abaikan
ugaprayogautama,Jangan sampe salah fungsi 😉,no,baca
andifernandi,"Braaa aji gile, racun type B ni",no,baca
reva_bhagaskara,ngopo we sat ? wkwk @fxcaesar,no,abaikan
fxcaesar,@reva_bhagaskara meh nggolok koe,no,abaikan
reva_bhagaskara,"hayo teko golok"" wae pie ? @fxcaesar",no,abaikan
martinus61,@takuyaputr_ aku ini ja kanggo,no,abaikan
daveyo_27,@j.j.a.ferdinand tuku iki jepp,no,abaikan
aldowiranat7,mau order nih,no,jawab
m.devy,Minat? @adriansinung,no,abaikan
rafditya.athaya,Enak tuh buat motong daging =v,no,baca
vinsslim,Har beli lagi har @aloysiusharrry,no,abaikan
abiyyufayyadh,Coba sesekali tes potong kayu :),no,baca
vanderism_com,@abiyyukambing siappp !,no,x
hendri_darmawan3,Potong kelapa min jangan nanas @vanderism_com,no,abaikan
ulumsyahrul,Jadi pengen 1 @basirfm,no,abaikan
fadelmbasir,Buat apaan @ulumsyahrul,no,abaikan
vanb.panjaitan,@nandapakbon,no,abaikan
arizkiriandy,RACUN!!!!!!!,no,baca
albasitakmal,Boss mau pesan gmana caranya,no,jawab
albert_ryan5,@fernandocunnoris  ini ke,no,abaikan
f.fidiyawanz,keren @ronal_f1,no,abaikan
arradhingram,Cocok untuk kurban hewan wkwk,no,baca
maulidinalif,admin suru stok banyak pas idul adha 😂,no,baca
danieleko_,@fransjosua,no,abaikan
adamfiqh,Mantap kali buat motong kepala yg nikung gue ni @vanderism_com,no,baca
vanderism_com,@adamfiqh @maulidinalif @arradhingram 😂😂😂😂,no,x
vanderism_com,@albasitakmal langsung bisa contact ke LINE:  @vanderism (pakai @),no,x
samuelcor.1,@radenrandyy,no,abaikan
danielelisa_,@gardha24_,no,abaikan
fdhlrrahman_,@ninoalfadiansyah macam di pb,no,abaikan
ninoalfadiansyah,itu pisau combat kalau dipoint blank @fdhlrrahman_,no,abaikan
moulanez,Untuk apa benda2 berbahaya seperti ini dijual?,no,jawab
m_wahyu_o,bang kok dibalik pas motong bata wkwkw,no,jawab
hedu_kasungu39,Combat,no,abaikan
thodorish,Batu bata aja patah apa lagi tulang haha,no,baca
calvinvincentius,Tanda tangan asli ?,no,jawab
mociimoci_,@darwin_k15,no,abaikan
thomasswang,NANAS @xhaka28 @tedyantodhama,no,abaikan
xhaka28,:v,no,abaikan
vanderism_com,KODE PROMO: CSGOKARAMBITX7Cashback 60RB RupiahHanya berlaku lewat www.vanderism.com➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Coldsteel CSGO Tiger Karambit Pertama Di Indonesia - ONLY 35pcs ImportThe Best Karambit on Vanderism so far!➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Coldsteel CSGO Karambit ini terkenal sebagai Karambit nominasi ke 5 tertajam di duniaSelain ketajamannya yang sangat mematikanColdsteel Karambit menjadi salah satu Icon Karambit Game CSGO yang hampir semua orang tauSayangnya Karambit ini diproduksi oleh Coldsteel sangat limited dan tidak semua orang bisa membeli meskipun ada uangnyaTapi jangan khawatir Vanderism sudah meng-Import pabrik langsung sendiri khusus 35orang pertama yang beruntung membeli CSGO Karambit ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Spec:-Berat: 153gram-Ketebalan: 7.5mm-Panjang Silet: 4inch-Holster: Griv-Ex with Kray-Ex Grip-Steel: VG-1 Stainless SteelMade In Japan➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖Harga Pasaran: 800.000 - 1700.000Harga Import Langsung Vanderism : 259.000 ONLYBonus V-Box PackagingBonus V-Gold Car Sticker Vanderism ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ For Furher Information Dont Hesitate To Contact Us:🚀 LINE: @vanderism (Pakai @)🚀 Whatsapp: 0818111373🚀 Official Website: www.vanderism.com🚀 Testimonials : @vanderismtestimonialsFor Business Enquiries Email usvanderism@yahoo.co.idReal Man Real Toys 🚀 .....#racunvanderism #karambit #coldsteel #petualangan #karambit #senjata #ahok #demo #dagelan #knives #adventure #indovidgram #hiking #jagadiri #polisi #mantoys #tacticool #tactical #EDC #vanderism #senjatatajam #multicam #pedang #perlindungan #,yes,x
fadhiltanjunggg,Om telolet om,no,abaikan
masviian,Mauuu,no,baca
edrikowen,@vanderism_com  bikin jam yang keren dong gan. Yang serbaguna,no,jawab
aliffdimas,@vanderism_com order 1 bro,no,jawab
zaenalabidin.id,Om telolet om,no,abaikan
aliffdimas,Voucher codenya gabisa bro,no,jawab
farizzkhrf,Mau dong min,no,baca
j3p4r4t3l0l3t,Gan jual airsoftgun ga?? @vanderism_com,no,jawab
vanderism_com,@alifdimass coba lagi bro hehehe .. baru di aktifin,no,x
xenznx,OM TELOLET OM,no,abaikan
singgiha.w,OM TELOLET OM,no,abaikan
aliffdimas,@vanderism_com mantap bro udh bisa,no,baca
azkxxrsaw,Om telolet om,no,abaikan
den_arkan46,Bro line sy dijawab dong yg bro rafi,no,jawab
